id;date;kto_from;kto_to;description;amount;currency_symbol
23718;24.10.2013 06:25:59;3026;3205;Besteckkorb, Kufsteintreffen am 18.10.2013;0,2;Tt.
23719;24.10.2013 06:27:10;1298;3026;Brot, Kufsteintreffen am 18.10.2013;0,3;Tt.
23720;24.10.2013 06:28:40;1298;3026;Beot, Kufsteintreffen am 18.10.2013;0,3;Tt.
23722;24.10.2013 06:31:07;1604;3205;Juthe¿, Kufsteintreffen am 18.10.2013;0,17;Tt.
23724;24.10.2013 06:34:48;1515;1505;danke für deine Mithilfe;1;Tt.
23725;24.10.2013 07:54:55;7048;6558;Danke - für supertolle Hilfe ;3;Tt.
23726;24.10.2013 11:17:33;1377;1483;cranio behandlung;1,5;Tt.
23727;25.10.2013 21:17:20;1552;1624;roter und Schwarzer Johannisbeersaft;0,8;Tt.
23728;25.10.2013 21:18:09;1650;4355;waschen und legen;2;Tt.
23729;26.10.2013 11:34:07;3598;1173;Astrologische Beratung;3;Tt.
23732;28.10.2013 22:26:48;8669;1552;"Umzugshilfe
Vielen Dank für deine Hilfe! Es war auch viel Spaß dabei!";16;Tt.
23733;29.10.2013 09:46:57;1697;4166;Danke Emma, für deine Hilfe im Garten!;1,5;Tt.
23735;29.10.2013 12:55:43;8355;1173;Gesang :);8;Tt.
23737;01.11.2013 14:08:55;1515;1667;3 x super Massagen, danke;7,5;Tt.
23740;04.11.2013 14:06:34;1665;9577;Kaffee 4x;0,8;Tt.
23741;04.11.2013 19:19:11;1650;4355;waschen und legen;2;Tt.
23742;05.11.2013 12:54:25;7503;1694;Reparatur von Elektro Geräten ,es funktioniert alles, Danke;2;Tt.
23747;06.11.2013 10:15:00;1220;7503;Gartenhilfe-Holzhacken am 25.10.13 DANKDIR!;4;Tt.
23749;06.11.2013 21:36:57;1473;1715;"spät aber doch, danke""!";2;Tt.
23750;08.11.2013 19:15:51;7503;1137;10 Kg. Kartoffeln;1,2;Tt.
23755;11.11.2013 17:26:13;1681;1515;Danke, ich freue mich sehr über das Fahrrad!;17;Tt.
23756;12.11.2013 08:00:43;8302;1681;DANKE!!!;6,5;Tt.
23757;12.11.2013 09:42:21;1220;1498;1 Akkupkt.-Massage am 8.11.13 Danke!;2;Tt.
23758;12.11.2013 11:19:59;1515;1681;danke für deine letzte Mithilfe;6;Tt.
23759;13.11.2013 09:45:42;1515;1667;danke für deine Massage am 12.11.2013;2,5;Tt.
23760;13.11.2013 14:08:08;1536;9433;Energieausgleich;3;Tt.
23761;13.11.2013 21:28:46;1311;1499;lt. Email vom 4.11.13;4;Tt.
23762;14.11.2013 09:31:14;7350;8666;Töpferkurs (Entschuldigung vergessen zu buchen Gaby);3;Tt.
23763;14.11.2013 16:44:47;1235;1377;"Kräutersalz 0,10
Hustentee 0,25
Ringelblumensalbe 0,50
Kompott unbd Marmelade 0,30";1,15;Tt.
23764;14.11.2013 16:47:04;1235;1298;Nudeln;0,46;Tt.
23766;14.11.2013 16:48:30;1483;1298;Nudeln;0,9;Tt.
23767;14.11.2013 16:49:03;1483;1377;Wermutwein, Kräuteressig;0,75;Tt.
23768;14.11.2013 16:49:52;1483;1137;2 x Kartoffeln;0,6;Tt.
23769;14.11.2013 16:50:49;1670;8666;2 Kaffeetassen;5;Tt.
23770;14.11.2013 16:53:09;1670;1220;3 Paar Patschen;7;Tt.
23771;14.11.2013 16:53:41;1670;1137;2 x Karotten;0,2;Tt.
23772;14.11.2013 16:54:32;1489;1298;Nudeln, Polenta;0,7;Tt.
23773;14.11.2013 16:54:56;1489;1137;Kraut;0,1;Tt.
23774;14.11.2013 16:55:58;1489;1220;Kerzenhalter ? schwer lesbar ...;1;Tt.
23775;14.11.2013 16:56:47;1220;1235;Topflappen;2,5;Tt.
23776;14.11.2013 16:57:18;1220;8666;1 Vase;3,8;Tt.
23777;14.11.2013 16:58:18;1135;1220;2 Paar Patschen;4;Tt.
23778;14.11.2013 16:58:59;1377;1298;"1 x Nudeln
1 x Polenta";0,5;Tt.
23779;14.11.2013 17:00:02;1377;1137;Paprika, Radicchio, Kraut;0,4;Tt.
23780;14.11.2013 17:01:11;8666;1235;Schaumgummi überzogen;6;Tt.
23781;14.11.2013 17:01:31;8666;1137;Gemüse;0,5;Tt.
23782;14.11.2013 17:02:06;8666;1220;Windlicht;4;Tt.
23783;14.11.2013 17:02:34;8666;1377;Nusslikör;0,5;Tt.
23784;14.11.2013 17:03:18;1377;1220;Lichtl;2,5;Tt.
23785;14.11.2013 17:04:22;9433;1377;Marmelade, Creme, Johanniskraut;2;Tt.
23786;14.11.2013 17:05:14;4173;1137;4 Paprika;0,2;Tt.
23787;14.11.2013 17:05:59;4142;1377;2 x Essig;0,2;Tt.
23788;14.11.2013 17:06:47;4142;1298;2 x Nudeln, 2 x Polenta;0,96;Tt.
23789;14.11.2013 17:07:15;4142;1137;Karotten, Paprika;0,3;Tt.
23790;14.11.2013 17:07:58;9800;1137;Gemüse;0,4;Tt.
23791;14.11.2013 17:10:08;7503;1137;2 Radicchio, 2 Paprika;0,4;Tt.
23792;14.11.2013 17:11:48;1137;7503;Doppelt gebucht, deshalb zurückerstattet.;0,4;Tt.
23793;14.11.2013 17:12:35;8896;3598;Seifentausch;2,3;Tt.
23795;15.11.2013 08:41:10;1295;1650;1kg Topfen, beste Qualität, danke!;0,5;Tt.
23796;15.11.2013 08:43:07;1295;1416;Behebung von PC Problemen;1;Tt.
23797;15.11.2013 11:22:40;1377;1483;Massage;2;Tt.
23798;15.11.2013 16:17:45;1483;8896;"Rücken- Nacken-Massage

Vielen Dank!";1;Tt.
23799;15.11.2013 21:55:02;1420;1298;1 kg. Polenta;0,28;Tt.
23800;15.11.2013 21:57:13;1420;5225;Tee, Kufsteintreffen 15.11.2013;0,4;Tt.
23801;15.11.2013 21:59:02;1420;1347;Lippenbalsam, Kufsteintreffen 15.11.2013;0,3;Tt.
23802;15.11.2013 22:00:12;1420;1515;2 x Kaffee(Pads), 1 x Schoko, Kufsteintreffen 15.11.2013;0,5;Tt.
23803;15.11.2013 22:01:41;3028;1298;Polenta, Sirup, Kufsteintreffen 15.11.2013;0,39;Tt.
23804;15.11.2013 22:03:09;3028;5225;Schuhe, Kufsteintreffen 15.11.2013;5;Tt.
23805;15.11.2013 22:04:27;3028;1298;H.-Saft, Kufsteintreffen 15.11.2013;0,4;Tt.
23806;15.11.2013 22:05:57;3028;1347;Salz + Ged.-Öl, Kufsteintreffen 15.11.2013;0,6;Tt.
23807;15.11.2013 22:06:26;3028;1298;Marmelade, Kufsteintreffen 15.11.2013;0,3;Tt.
23808;15.11.2013 22:08:46;3028;1515;5 x Schokol., 2 kl.Öl, Kufsteintreffen 15.11.2013;1,5;Tt.
23809;15.11.2013 22:10:51;10586;1298;2 Fl. Sirup, Kufsteintreffen 15.11.2013;0,5;Tt.
23810;15.11.2013 22:12:20;10586;1347;Kufsteintreffen 15.11.2013;0,3;Tt.
23811;15.11.2013 22:13:08;10586;1515;Olivenöl, Kufsteintreffen 15.11.2013;1,5;Tt.
23812;15.11.2013 22:14:54;5225;1298;Nudeln, Kufsteintreffen 15.11.2013;2,71;Tt.
23813;15.11.2013 22:15:58;5225;1515;3 x Schok., Kufsteintreffen 15.11.2013;0,3;Tt.
23814;15.11.2013 22:18:05;1347;1298;Nudeln, Kufsteintreffen 15.11.2013;0,34;Tt.
23815;15.11.2013 22:18:37;1347;1515;2 x Schok., Kufsteintreffen 15.11.2013;0,2;Tt.
23816;15.11.2013 22:20:13;1604;1298;Kirschsackerl, Kufsteintreffen 15.11.2013;0,8;Tt.
23817;15.11.2013 22:21:12;1604;1298;Marmelade, Kufsteintreffen 15.11.2013;0,3;Tt.
23819;15.11.2013 22:24:20;10296;1515;2 x Schok., Kufsteintreffen 15.11.2013;0,2;Tt.
23820;15.11.2013 22:25:57;1295;1298;Adv.-Kalender, Kufsteintreffen 15.11.2013;2;Tt.
23821;15.11.2013 22:26:53;1374;1298;Socken, Kufsteintreffen 15.11.2013;1,8;Tt.
23822;15.11.2013 22:27:59;1515;1298;danke für deine Mithilfe im Garten;4;Tt.
23823;15.11.2013 22:28:40;1515;1347;Salz, Kufsteintreffen 15.11.2013;0,5;Tt.
23824;15.11.2013 22:29:06;1515;5225;Kette, Kufsteintreffen 15.11.2013;3,5;Tt.
23825;15.11.2013 22:31:01;1515;1298;2 x Socken, Kufsteintreffen 15.11.2013;3,4;Tt.
23826;15.11.2013 22:33:06;1420;1515;"Ausgleich für Zahlung am 15/11/2013
2 x Kaffee(Pads), 1 x Schoko, Kufsteintreffen 15.11.2013";-0,5;Tt.
23827;15.11.2013 22:34:36;1298;1515;2 x Kaffee(Pads), 1 x Schoko, Kufsteintreffen 15.11.2013;0,5;Tt.
23828;17.11.2013 09:48:17;5056;10014;für Deinen tollen Workshop danke;2;Tt.
23830;18.11.2013 14:24:59;1515;1664;2 x Essig;0,3;Tt.
23831;18.11.2013 14:25:29;1515;1681;danke für dein Eingemachtes;1;Tt.
23833;18.11.2013 14:27:49;1665;7955;Produkte Lebensinsel;0,6;Tt.
23834;18.11.2013 14:28:52;1515;7955;Produkte Lebensinsel;3,5;Tt.
23835;18.11.2013 14:30:19;8302;7955;Produkte Lebensinsel;1,2;Tt.
23836;18.11.2013 17:09:09;999;4142;Kekse Tauschtreffen Lebensqualitätswerkstatt;1,5;Tt.
23839;19.11.2013 15:39:15;1173;1220;4 Paar Filzpatschen v.18.11.13 i.HdB - Danke !;9;Tt.
23840;20.11.2013 08:28:36;1596;1540;Fotobearbeitung;2;Tt.
23841;20.11.2013 23:29:43;1665;1681;div. Produkte am Lebensinseltreffen;1,8;Tt.
23842;21.11.2013 17:26:23;7350;1515;für Unterrichtsstunden , danke;0,01;Tt.
23843;21.11.2013 21:49:26;1515;1295;danke für Qi Gong 21.11.13;0,3;Tt.
23844;21.11.2013 21:50:06;1515;1298;danke für die Hilfe beim Holz;5;Tt.
23846;21.11.2013 23:14:31;1490;1694;Beleuchtungsberatung;7;Tt.
23847;22.11.2013 10:14:11;1220;7503;Holzpal.schneiden am 21.11.13 - Danke!!;5;Tt.
23848;22.11.2013 10:16:48;1220;8355;Digital Bildb.am 20.11.13;1;Tt.
23849;22.11.2013 10:30:07;3598;9631;Kartoffeln - vielen Dank!;1;Tt.
23850;22.11.2013 15:24:00;7503;1137;2 Radiccio - Paprika -3x2Kg. Kartoffeln;1,3;Tt.
23851;24.11.2013 12:27:46;5225;1295;2 Qi Gong, 21.11.2013;1,6;Tt.
23854;26.11.2013 12:41:48;1665;1374;Schneeketten;2;Tt.
23856;26.11.2013 21:43:12;9081;4166;Feldarbeit, Herzlichen Dank für Deine Hilfe, entschuldige für die späte Überweisung;6,5;Tt.
23857;26.11.2013 22:51:37;1473;1715;danke!;2;Tt.
23859;29.11.2013 21:43:21;1645;1632;Nachhilfe Englisch 2 x Annabell, 2 x Dominik;4;Tt.
23860;01.12.2013 07:54:04;1295;3028;"Weihnachtliche Deko meiner Praxis, danke!
";2,5;Tt.
23862;02.12.2013 12:46:47;1536;1540;Spitzwegerich;1;Tt.
23863;02.12.2013 12:47:22;1536;1540;Kräutersalz;0,3;Tt.
23864;02.12.2013 12:48:31;1536;1621;Kappe, Kette;2,4;Tt.
23865;02.12.2013 12:51:14;1536;5438;Ringelblume;0,2;Tt.
23866;02.12.2013 12:51:59;1536;1624;Stollen, Mobile;1,6;Tt.
23867;02.12.2013 12:53:03;1536;1645;Kekse;2,7;Tt.
23868;02.12.2013 12:53:30;1536;1645;Engel klein;0,35;Tt.
23869;02.12.2013 12:55:03;1536;1652;Grassl Angela Tee;0,8;Tt.
23870;02.12.2013 12:56:43;1536;8167;"2 x Räucher , 1 x Rosensalz
Danke sehr";3;Tt.
23871;02.12.2013 12:57:45;1536;1596;Untersets, Glas;2;Tt.
23874;02.12.2013 13:01:22;1536;1652;Astrid Schmitz Nr 78 für Trommeln in Reutte Weihnachtstausch;2;Tt.
23876;02.12.2013 13:04:45;1536;1619;Buch und Hörbuch;2,4;Tt.
23877;02.12.2013 13:05:17;1536;1619;Hörbuch Bücherei;0,8;Tt.
23878;02.12.2013 13:06:23;1536;1632;Hilfe beim Weihnachtsfest 30.11 Danke;2;Tt.
23879;02.12.2013 13:06:57;1536;1634;Musik 30.11.2013 Danke;2;Tt.
23880;02.12.2013 13:09:52;1536;1632;4 x Kekse;3,2;Tt.
23881;02.12.2013 13:10:15;1536;1632;Laterne;1,5;Tt.
23882;02.12.2013 13:10:45;1536;1632;Traumfänger;2,5;Tt.
23883;02.12.2013 21:24:29;1548;1624;Weihnachtsgebäck;2,8;Tt.
23884;02.12.2013 23:38:50;1596;1652;"23/10/2012 	Specht Josefine 	Fernseher von Angela Grassl, Tauschring Pfronten, Kto. 14 	+3,00
Korrektur, da falsch gebucht";3;Tt.
23885;02.12.2013 23:39:52;1596;1652;"23/10/2012 	Specht Josefine 	Fernseher von Angela Grassl, Tauschring Pfronten, Kto. 14 	+3,00
Korrektur da falsch gebucht neu belastet";3;Tt.
23886;02.12.2013 23:40:56;1596;1652;Workshop Malen bei Maja Pogacnik Tauschring Pfronten Kto. 63, am 19.02.2011;6;Tt.
23887;02.12.2013 23:41:11;1596;1548;Nordicwalking kurs;1,5;Tt.
23888;03.12.2013 09:43:54;5056;10014;nachträglich für Vorbereitung und Material für Workshop;2;Tt.
23890;03.12.2013 17:58:49;1596;1645;Nussecken;0,4;Tt.
23891;03.12.2013 17:59:50;1596;1624;Baumkuchen;0,25;Tt.
23892;03.12.2013 18:01:17;1596;1548;Gelee;0,4;Tt.
23893;03.12.2013 18:06:31;9433;1632;Laterne;1,5;Tt.
23894;03.12.2013 18:07:46;9433;1536;Engeltannenzapfen;1;Tt.
23895;03.12.2013 18:10:11;1622;1596;Karten, ÖL;1,5;Tt.
23896;03.12.2013 18:11:33;1552;1596;Diverses;1,5;Tt.
23897;03.12.2013 18:12:25;1605;1596;Engel. Kerze;0,8;Tt.
23898;03.12.2013 18:14:17;1552;8167;Räucherwerk, Kissen;1;Tt.
23899;03.12.2013 18:15:55;9433;1652;Grassl Angela Pfronten für Linde;0,3;Tt.
23900;03.12.2013 18:17:07;1647;1645;Marmelade;0,3;Tt.
23901;03.12.2013 18:18:30;1632;1647;2 x Likör;1,4;Tt.
23902;03.12.2013 18:19:28;1645;1540;Blutwurztinktur;1,2;Tt.
23903;03.12.2013 18:20:17;1645;1621;Tasche;1,5;Tt.
23904;03.12.2013 18:35:44;1652;1621;Specht Fini Nr 18 für Schal;1,3;Tt.
23905;03.12.2013 18:36:38;1632;1621;Mütze;1,2;Tt.
23906;03.12.2013 18:37:20;1622;1621;Kappe;1,2;Tt.
23907;03.12.2013 18:37:47;9433;1621;Tasche;1,5;Tt.
23908;03.12.2013 18:38:37;1548;1621;Set;2,2;Tt.
23909;03.12.2013 18:39:15;8167;1621;Kappe;1,2;Tt.
23910;03.12.2013 18:40:38;1548;1622;Strümpfe;1,5;Tt.
23911;03.12.2013 18:41:30;1622;1540;Hopfentinktur;0,6;Tt.
23912;03.12.2013 18:42:55;1552;1540;Beinwell,Kräutersalz, Emmer Wast Ko;1,8;Tt.
23913;03.12.2013 18:43:38;1605;1540;Spitzwegerich;2;Tt.
23914;03.12.2013 18:44:44;1634;1540;Kräutersalz;0,3;Tt.
23915;03.12.2013 18:45:22;1605;1540;Nikolo;0,35;Tt.
23916;03.12.2013 18:48:48;1605;5438;2 Karten;0,6;Tt.
23917;03.12.2013 18:49:29;1605;5438;Ringelblumensalbe;0,2;Tt.
23918;03.12.2013 18:50:24;1624;5438;Ringelblume;0,3;Tt.
23919;03.12.2013 18:54:07;1652;1658;Lintner für Edelweis;2;Tt.
23920;03.12.2013 18:56:22;1624;1548;Marmelade;0,8;Tt.
23921;03.12.2013 18:57:23;1645;1624;Baumkuchen;0,15;Tt.
23922;03.12.2013 18:58:12;1552;1624;Stollen;1,55;Tt.
23923;03.12.2013 18:59:31;1621;1624;Zirbenkissen;1,7;Tt.
23924;03.12.2013 19:00:16;1632;1624;Baumkuchen;0,25;Tt.
23925;03.12.2013 19:01:28;1652;1624;3 x Kekse Grassl Angela;1,1;Tt.
23926;03.12.2013 19:02:14;1632;1624;W-Karten;0,5;Tt.
23927;03.12.2013 19:03:02;5438;1624;Zirbenkissen;1;Tt.
23928;03.12.2013 19:04:29;1552;1645;Kletzen;0,8;Tt.
23929;03.12.2013 19:04:54;1552;1645;Kekse klein;0,9;Tt.
23930;03.12.2013 19:05:30;1624;1645;Früchtebrot;0,8;Tt.
23931;03.12.2013 19:06:25;1621;1645;Zirbenherzen;2;Tt.
23932;03.12.2013 19:07:01;9433;1645;Likör;1;Tt.
23933;03.12.2013 19:07:58;1652;1645;Zirbenherz Doris Lintner;1;Tt.
23934;03.12.2013 19:08:39;1548;1645;Likör;1;Tt.
23935;03.12.2013 19:09:54;1632;1645;Lavendelkissen, 1 x Kekse;1,8;Tt.
23936;03.12.2013 19:10:55;1652;1645;Grassl Angela 2 x Kekse;1,8;Tt.
23937;03.12.2013 19:12:23;1548;5438;Rolle;0,5;Tt.
23938;03.12.2013 19:12:55;5598;5438;Flasche;1;Tt.
23939;03.12.2013 19:14:34;1652;1548;Hößle 106 Pfronten für Schal;0,5;Tt.
23940;03.12.2013 19:15:14;1645;5598;Apfelsaft;1;Tt.
23941;03.12.2013 19:16:20;1552;1548;Saft und Gelee;0,9;Tt.
23942;03.12.2013 19:17:08;1645;1548;Saft und Gelee;1,1;Tt.
23943;03.12.2013 19:17:57;1632;1548;Saft;0,6;Tt.
23944;03.12.2013 19:18:58;1652;1548;D. Lintner Nr 71 für Saft;0,3;Tt.
23945;03.12.2013 19:20:08;1647;1548;Gelee, Windlicht;1,15;Tt.
23946;03.12.2013 19:20:51;1548;1647;Massage;2;Tt.
23947;03.12.2013 19:21:33;1624;1548;Windlicht;0,75;Tt.
23948;03.12.2013 19:22:23;1552;1605;Kekse;2;Tt.
23949;03.12.2013 19:22:57;1645;1605;Tausch zwischen Mitgliedern;0,2;Tt.
23950;03.12.2013 19:23:27;1621;1605;Kekse;0,4;Tt.
23951;03.12.2013 19:24:01;1632;1605;Seidenschal;1,5;Tt.
23952;03.12.2013 19:26:07;1552;3598;3 Seifen;1,05;Tt.
23953;03.12.2013 19:27:04;1652;1536;Engeltannenzapfen;1;Tt.
23954;03.12.2013 19:30:03;8167;1536;Engeltannenzapfen;1;Tt.
23956;03.12.2013 19:36:19;1536;1647;Danke für Bastelabend im Oktober;1;Tt.
23957;03.12.2013 19:40:35;1652;1632;Hößle Nr 106 für Kekse;0,8;Tt.
23958;03.12.2013 19:41:10;1647;1632;Traumfänger;3,8;Tt.
23959;03.12.2013 19:41:55;1652;1632;Grassl Angela 2 x Kekse;1,6;Tt.
23960;03.12.2013 19:42:44;1652;1632;Grassl Angela  3 x Marmelade;0,9;Tt.
23961;03.12.2013 19:43:21;1552;1632;2 x Traumfänger;5;Tt.
23962;03.12.2013 19:44:31;1645;1632;Traumfänger;2,5;Tt.
23963;03.12.2013 19:45:06;1632;1596;2 Karten;0,5;Tt.
23964;03.12.2013 19:45:39;1647;1632;Laterne;1,5;Tt.
23965;03.12.2013 19:47:33;1540;1619;Buch;0,5;Tt.
23968;04.12.2013 09:13:44;5056;4351;danke für Material , Vorbereitung und workshop;4;Tt.
23975;04.12.2013 20:20:42;1220;8355;LT. Mail vom 4.12.13;2;Tt.
23976;04.12.2013 20:22:44;8666;1220;für Stoffnäharb.v.Monica im Okt.13 lt. Mail v. 4.4.13;8;Tt.
23978;04.12.2013 20:38:01;1681;1632;Kekse, Weihnachtsbasar am 30.11.2013;1;Tt.
23980;04.12.2013 20:39:41;1681;1645;Kekse, Weihnachtsbasar am 30.11.2013;1,8;Tt.
23981;04.12.2013 20:40:28;1681;1645;Kranz, Weihnachtsbasar am 30.11.2013;1,2;Tt.
23982;04.12.2013 20:41:08;1681;1624;Kekse, Weihnachtsbasar am 30.11.2013;0,4;Tt.
23983;04.12.2013 20:42:10;1681;8167;Räucherwerk, Buch, Weihnachtsbasar am 30.11.2013;1,5;Tt.
23984;04.12.2013 20:43:15;1681;1596;Kugel, Weihnachtsbasar am 30.11.2013;0,5;Tt.
23985;04.12.2013 20:43:55;1681;1624;Wandbehang, Weihnachtsbasar am 30.11.2013;1;Tt.
23986;04.12.2013 20:44:35;1681;1647;Likör, Weihnachtsbasar am 30.11.2013;0,7;Tt.
23987;04.12.2013 20:45:17;1681;5438;Bücher, Weihnachtsbasar am 30.11.2013;0,6;Tt.
23988;04.12.2013 20:46:05;1681;1540;Waldstaudenkorn, Weihnachtsbasar am 30.11.2013;0,3;Tt.
23989;04.12.2013 20:46:56;1681;8167;danke für die Übernachtung, Weihnachtsbasar am 30.11.2013;4;Tt.
23991;04.12.2013 20:52:11;1681;7759;2 x Zwerge  1x mittel, 1 x klein, Weihnachtsbasar am 30.11.2013;4,4;Tt.
23992;04.12.2013 20:55:06;1515;1632;Pilz, Laterne, Weihnachtsbasar am 30.11.2013;1,75;Tt.
23993;04.12.2013 20:57:48;1515;1647;Apfelscheiben, Kranz, Weihnachtsbasar am 30.11.2013;1,7;Tt.
23994;04.12.2013 20:59:26;1515;1645;Kranz, Weihnachtsbasar am 30.11.2013;1,7;Tt.
23995;04.12.2013 21:02:15;1515;1536;danke für alle deine Schönen Sachen;10,4;Tt.
23996;04.12.2013 21:03:29;1515;7759;danke für die Zwerge 1 x gross, 1 x klein, Weihnachtsbasar am 30.11.2013;8,6;Tt.
23997;04.12.2013 21:25:41;1540;1536;Kaffee, Reis, Kranz;2,1;Tt.
23998;04.12.2013 21:26:02;1515;1658;Edelweiss, Weihnachtsbasar am 30.11.2013;2;Tt.
23999;04.12.2013 21:26:33;1515;1605;Seidenschal, Weihnachtsbasar am 30.11.2013;1,5;Tt.
24000;04.12.2013 21:27:21;1515;5598;danke für den Apfelsaft, Weihnachtsbasar am 30.11.2013;1;Tt.
24001;04.12.2013 21:28:45;1515;1624;Stollen, Kekse, Weihnachtsbasar am 30.11.2013;3,3;Tt.
24002;04.12.2013 21:29:49;1515;1621;1 x Schal, 1 x Set, Weihnachtsbasar am 30.11.2013;3,2;Tt.
24003;04.12.2013 21:33:18;1540;1298;Stutzen, Weihnachtsbasar am 30.11.2013;2;Tt.
24004;04.12.2013 21:34:20;1540;1515;Olivenöl, Weihnachtsbasar am 30.11.2013;1,5;Tt.
24005;04.12.2013 21:36:49;1681;1298;Waffeln, Weihnachtsbasar am 30.11.2013;0,36;Tt.
24006;04.12.2013 21:37:51;1681;1515;Olivenöl, Weihnachtsbasar am 30.11.2013;1,5;Tt.
24007;04.12.2013 21:39:11;1681;1298;Likör, Weihnachtsbasar am 30.11.2013;0,7;Tt.
24008;04.12.2013 21:39:54;1681;1515;2 x Dekoherzen, Weihnachtsbasar am 30.11.2013;0,5;Tt.
24009;04.12.2013 21:41:19;1634;1298;Nudeln, Weihnachtsbasar am 30.11.2013;1;Tt.
24010;04.12.2013 21:43:10;1634;1515;Olivenöl, Weihnachtsbasar am 30.11.2013;1,5;Tt.
24011;04.12.2013 21:44:59;1552;1298;Nudeln, Weihnachtsbasar am 30.11.2013;3,84;Tt.
24012;04.12.2013 21:45:26;1552;1515;diverses, Weihnachtsbasar am 30.11.2013;1,2;Tt.
24013;04.12.2013 21:46:11;1552;7955;Kaffee, Weihnachtsbasar am 30.11.2013;0,8;Tt.
24014;04.12.2013 21:47:32;1548;1298;SCHNAPS, Weihnachtsbasar am 30.11.2013;0,9;Tt.
24015;04.12.2013 21:48:41;1548;1515;Olivenöl, 2 x , Weihnachtsbasar am 30.11.2013;3;Tt.
24017;04.12.2013 21:49:46;1548;1515;Rosenkerze, Weihnachtsbasar am 30.11.2013;0,8;Tt.
24018;04.12.2013 21:51:13;1645;1298;Schnaps, Weihnachtsbasar am 30.11.2013;0,9;Tt.
24019;04.12.2013 21:52:47;1645;1298;Likör, Weihnachtsbasar am 30.11.2013;0,7;Tt.
24020;04.12.2013 21:53:09;1645;1515;Schoko, Weihnachtsbasar am 30.11.2013;0,03;Tt.
24021;04.12.2013 21:54:53;1536;1298;Socken, Weihnachtsbasar am 30.11.2013;1,8;Tt.
24022;04.12.2013 21:56:13;1536;1515;Mandelöl, Weihnachtsbasar am 30.11.2013;0,6;Tt.
24023;04.12.2013 21:57:45;1605;1298;Nudeln, Weihnachtsbasar am 30.11.2013;0,34;Tt.
24024;04.12.2013 21:58:41;1605;1298;Waffeln, Weihnachtsbasar am 30.11.2013;0,19;Tt.
24025;04.12.2013 21:59:49;1596;1298;Nudeln, Weihnachtsbasar am 30.11.2013;0,34;Tt.
24026;04.12.2013 22:00:54;1596;1515;Schoko, Weihnachtsbasar am 30.11.2013;0,3;Tt.
24027;04.12.2013 22:02:19;1298;1681;Walnüsse, Hustensirup, Weihnachtsbasar am 30.11.2013;0,7;Tt.
24028;04.12.2013 22:05:16;5438;7955;Kaffee, Weihnachtsbasar am 30.11.2013;0,5;Tt.
24029;04.12.2013 22:06:36;5438;1536;Heilmittel, Weihnachtsbasar am 30.11.2013;0,8;Tt.
24030;04.12.2013 22:07:06;5438;1645;Honig, Weihnachtsbasar am 30.11.2013;0,3;Tt.
24031;04.12.2013 22:07:56;1647;1515;Mandelöl, Weihnachtsbasar am 30.11.2013;0,6;Tt.
24032;04.12.2013 22:09:09;9433;1515;Salz, Peeling, Weihnachtsbasar am 30.11.2013;0,9;Tt.
24034;05.12.2013 08:45:24;1536;1515;"2 x Cafe groß
7 x Cafe klein
1 x Reis";1,8;Tt.
24039;05.12.2013 11:35:33;1536;5438;Fehlbuchung am 4.12.2013;0,8;Tt.
24042;07.12.2013 08:12:23;1552;1621;Armband Mariam;1;Tt.
24043;07.12.2013 08:13:02;1552;1548;Saft Mariam;0,6;Tt.
24045;08.12.2013 09:25:59;5225;1295;2 x Qi Gong am 5.12.2013;1,6;Tt.
24046;08.12.2013 20:19:23;1536;1515;2 x cafe klein;0,2;Tt.
24048;09.12.2013 11:46:08;1378;1377;Kräuter;0,8;Tt.
24049;09.12.2013 11:46:27;1378;1298;Nudeln;0,34;Tt.
24050;09.12.2013 11:46:55;1377;1170;Stollen;0,5;Tt.
24051;09.12.2013 11:48:28;1377;1170;Socken und Marmelade;2,5;Tt.
24052;09.12.2013 11:49:09;1377;1220;Lichter und Sternenfoto;5;Tt.
24053;09.12.2013 11:50:24;1170;1377;Likör;0,5;Tt.
24054;09.12.2013 11:50:43;1170;1220;Teelichter;2;Tt.
24055;09.12.2013 11:51:24;1220;1377;Salben und Tee;2;Tt.
24056;09.12.2013 11:51:54;1220;1489;Doppel CD;2;Tt.
24057;09.12.2013 11:52:30;1220;4142;Kekse;0,9;Tt.
24058;09.12.2013 11:52:52;1220;1170;Marmelade;0,3;Tt.
24059;09.12.2013 11:53:18;4166;4142;Kekse;0,7;Tt.
24060;09.12.2013 11:53:55;4166;9631;Kartoffeln;0,5;Tt.
24061;09.12.2013 11:54:24;4142;1298;Nudeln;1,24;Tt.
24062;09.12.2013 11:54:52;4142;9631;Kartoffeln;0,5;Tt.
24063;09.12.2013 11:55:31;7503;1170;Stollen;0,5;Tt.
24064;09.12.2013 11:56:09;1489;1298;Honig;0,4;Tt.
24066;09.12.2013 11:57:19;1483;1377;Rosenessig;0,25;Tt.
24067;09.12.2013 11:57:54;1644;1489;Nüsse;0,5;Tt.
24068;09.12.2013 11:58:16;1644;4142;Kekse;1,2;Tt.
24069;09.12.2013 11:58:46;1644;1220;Filzpatschen mit Sohle;3;Tt.
24070;09.12.2013 11:58:59;1681;1298;Danke für die angenehme Fahrt!;2;Tt.
24071;09.12.2013 12:34:04;7759;5438;Tausch zwischen Mitgliedern;15;Tt.
24072;10.12.2013 09:38:49;1605;1632;Laterne;1,5;Tt.
